id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
9AvBdZFvj8S67e7eA8FzCg,carvel-maspeth,Carvel,https://s3-media2.fl.yelpcdn.com/bphoto/s5sKP10LvN4Ghwb1Rm4G8Q/o.jpg,False,https://www.yelp.com/biz/carvel-maspeth?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,12,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.5,"{'latitude': 40.72649, 'longitude': -73.89489}","['pickup', 'delivery']",$,"{'address1': '69-21 Grand Ave', 'address2': '', 'address3': None, 'city': 'Maspeth', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['69-21 Grand Ave', 'Maspeth, NY 11378']}",+19293491066,(929) 349-1066,22.462173032401065
kM96WKoW1glLP94DYfFXeQ,ciao-bella-new-york-5,Ciao Bella,https://s3-media1.fl.yelpcdn.com/bphoto/p35PzztMWTssEfpeQafMsg/o.jpg,False,https://www.yelp.com/biz/ciao-bella-new-york-5?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,18,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sicilian', 'title': 'Sicilian'}]",4.0,"{'latitude': 40.74507, 'longitude': -73.99462}","['pickup', 'delivery']",,"{'address1': '257 7th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['257 7th Ave', 'New York, NY 10001']}",+12126754050,(212) 675-4050,20.374213434776856
MHuhN-URZQ22Anrpu6juhg,main-bakhtar-halal-kabab-flushing,Main Bakhtar Halal Kabab,https://s3-media3.fl.yelpcdn.com/bphoto/xE8-fFHnNzWsefdf7Ga6WQ/o.jpg,False,https://www.yelp.com/biz/main-bakhtar-halal-kabab-flushing?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,128,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,"{'latitude': 40.7334864923026, 'longitude': -73.8250243663788}","['delivery', 'pickup']",$$,"{'address1': '67-29 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11367', 'country': 'US', 'state': 'NY', 'display_address': ['67-29 Main St', 'Flushing, NY 11367']}",+17187934535,(718) 793-4535,42.3123105874581
wfdCJaLqVjzhP6UO5BG15w,tinos-delicatessen-bronx,Tino's Delicatessen,https://s3-media2.fl.yelpcdn.com/bphoto/y4Zfys2zA1Un9Cl1QfdV_g/o.jpg,False,https://www.yelp.com/biz/tinos-delicatessen-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,211,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",4.0,"{'latitude': 40.855761, 'longitude': -73.887075}","['pickup', 'delivery']",$$,"{'address1': '2410 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2410 Arthur Ave', 'Bronx, NY 10458']}",+17187339879,(718) 733-9879,19.650025584528468
G1HUAEpZcNHXO1V1gLoASQ,sakura-howard-beach,Sakura,https://s3-media2.fl.yelpcdn.com/bphoto/Iwuw1EwUDXP6ChOBXQXvPw/o.jpg,False,https://www.yelp.com/biz/sakura-howard-beach?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,131,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.659767, 'longitude': -73.840307}","['delivery', 'pickup']",$$,"{'address1': '158-38 Crossbay Blvd', 'address2': '', 'address3': '', 'city': 'Howard Beach', 'zip_code': '11414', 'country': 'US', 'state': 'NY', 'display_address': ['158-38 Crossbay Blvd', 'Howard Beach, NY 11414']}",+17183238827,(718) 323-8827,43.9764920837844
TSj3yJCHBMEQ0caKtMX9ng,gerbasi-ristorante-bronx,Gerbasi Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/NCNo5L9mNgsqB3MiIYcmPw/o.jpg,False,https://www.yelp.com/biz/gerbasi-ristorante-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,198,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.855704054640576, 'longitude': -73.88741072750854}","['delivery', 'pickup']",$$,"{'address1': '2389 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2389 Arthur Ave', 'Bronx, NY 10458']}",+17182205735,(718) 220-5735,1649.301174990718
pBIvJHn65iqlUh1L2tN-qg,tao-downtown-restaurant-new-york-city,TAO Downtown Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/JWFPhO1Lhb9IvPSo7eIWOA/o.jpg,False,https://www.yelp.com/biz/tao-downtown-restaurant-new-york-city?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,1672,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",3.5,"{'latitude': 40.742543316070794, 'longitude': -74.00384559819703}","['delivery', 'pickup']",$$$,"{'address1': '92 9th Ave', 'address2': '', 'address3': '', 'city': 'New York City', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['92 9th Ave', 'New York City, NY 10011']}",+12128882724,(212) 888-2724,36.22491052422226
iQZYOzNB7b-vTF806dlbYA,hangar-11-bar-and-grill-kew-gardens,Hangar 11 Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/xXh_Cl2PsTXxZGwbFdS3ng/o.jpg,False,https://www.yelp.com/biz/hangar-11-bar-and-grill-kew-gardens?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,178,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.7061098292587, 'longitude': -73.8311260566115}","['delivery', 'pickup']",$$,"{'address1': '119-11 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['119-11 Metropolitan Ave', 'Kew Gardens, NY 11415']}",+17184418100,(718) 441-8100,26.952899083700764
BpHN4uZb8KDXBHmG3DxnJQ,cups-and-books-new-york,Cups and Books,https://s3-media2.fl.yelpcdn.com/bphoto/4PHtGeHoqqFlFigtHagqlQ/o.jpg,False,https://www.yelp.com/biz/cups-and-books-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,16,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",5.0,"{'latitude': 40.6553045, 'longitude': -73.956553}",[],,"{'address1': '2024 Bedford Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['2024 Bedford Ave', 'New York, NY 11226']}",+17184847628,(718) 484-7628,20.42525187639803
B2d_xUEt9QoC2DluIbeb3g,mamas-cooking-far-rockaway,Mama's Cooking,https://s3-media1.fl.yelpcdn.com/bphoto/59vo2EMkN1gpJk6TfJOSkw/o.jpg,False,https://www.yelp.com/biz/mamas-cooking-far-rockaway?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,9,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.603509, 'longitude': -73.753601}","['pickup', 'delivery']",,"{'address1': '1044 Beach 21st St', 'address2': '', 'address3': None, 'city': 'Far Rockaway', 'zip_code': '11691', 'country': 'US', 'state': 'NY', 'display_address': ['1044 Beach 21st St', 'Far Rockaway, NY 11691']}",+17183273720,(718) 327-3720,30.335092736321325
mVN2G1c5bRtAsNlr2Tbx6Q,white-oak-tavern-new-york-2,White Oak Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/MhTzlPX11MWmWRQ_eWfvBw/o.jpg,False,https://www.yelp.com/biz/white-oak-tavern-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,430,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.73036, 'longitude': -73.99462}","['delivery', 'pickup']",$$,"{'address1': '21 Waverly Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['21 Waverly Pl', 'New York, NY 10003']}",+12122602604,(212) 260-2604,12.565127997330357
lW-qMNVVPh5KJMyXIDn86A,bergen-beach-cafe-brooklyn,Bergen Beach Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/pZTb_2OnSmKsq_nC_m0oNA/o.jpg,False,https://www.yelp.com/biz/bergen-beach-cafe-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,17,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 40.61986, 'longitude': -73.90691}","['delivery', 'pickup']",$$,"{'address1': '7112 Avenue U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['7112 Avenue U', 'Brooklyn, NY 11234']}",+17182411891,(718) 241-1891,27.73106486288513
fahnqhxhFqyMAHKVC01sSA,moishes-place-brooklyn,Moishe's Place,https://s3-media3.fl.yelpcdn.com/bphoto/AfXqEpCTTt5itw1wS8Sygw/o.jpg,False,https://www.yelp.com/biz/moishes-place-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,16,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.6952229685817, 'longitude': -73.9563989639282}","['delivery', 'pickup']",$$,"{'address1': '868 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['868 Bedford Ave', 'Brooklyn, NY 11205']}",+17184514700,(718) 451-4700,9.867536651645423
U-VF6WSAWTN_6iDpWd5kqw,v-nam-cafe-new-york,V-Nam Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/6xAw0ZjjFd7I8xoe-ohrag/o.jpg,False,https://www.yelp.com/biz/v-nam-cafe-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,533,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7235879, 'longitude': -73.9879349}","['delivery', 'pickup']",$$,"{'address1': '20 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['20 1st Ave', 'New York, NY 10009']}",+12127806020,(212) 780-6020,26.978800433677552
QmkM2Y7qmcjNlDBw2TuJqQ,village-creperie-new-york,Village Creperie,https://s3-media3.fl.yelpcdn.com/bphoto/NXkUyh0N4LZnTM36gJGFbw/o.jpg,False,https://www.yelp.com/biz/village-creperie-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,21,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.727463, 'longitude': -73.98284}","['delivery', 'pickup']",,"{'address1': '445 East 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['445 East 9th St', 'New York, NY 10009']}",+19176756366,(917) 675-6366,13.640827452675651
juVBqreikJ2ugLNOqi2s8A,lorenzos-pizza-staten-island,Lorenzo's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/Rl8MJtGGOWqA9jSjTrQV9g/o.jpg,False,https://www.yelp.com/biz/lorenzos-pizza-staten-island?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,12,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wraps', 'title': 'Wraps'}]",4.5,"{'latitude': 40.582786, 'longitude': -74.095943}","['delivery', 'pickup']",,"{'address1': '1910 Hylan Blvd', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1910 Hylan Blvd', 'Staten Island, NY 10305']}",+17189794700,(718) 979-4700,32.552852028815096
dDSNcjrGCtw9KbvdtdrYaQ,uncle-louie-gs-italian-ice-and-ice-cream-maywood-8,Uncle Louie G's Italian Ice & Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/Dn_4eEUWwE0Q1pliWzLv9g/o.jpg,False,https://www.yelp.com/biz/uncle-louie-gs-italian-ice-and-ice-cream-maywood-8?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,72,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 40.90587, 'longitude': -74.06419}","['delivery', 'pickup']",$,"{'address1': '111 W Pleasant Ave', 'address2': None, 'address3': '', 'city': 'Maywood', 'zip_code': '07607', 'country': 'US', 'state': 'NJ', 'display_address': ['111 W Pleasant Ave', 'Maywood, NJ 07607']}",+12019095151,(201) 909-5151,32048.03575599129
s33YfAM1ScJKccyzqtYtpA,golden-manna-bakery-new-york,Golden Manna Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/KkG-plAXkkvUc8cxyPfuTw/o.jpg,False,https://www.yelp.com/biz/golden-manna-bakery-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,39,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.71458, 'longitude': -73.99754}",['delivery'],$,"{'address1': '16 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['16 Bowery St', 'New York, NY 10013']}",+12122748816,(212) 274-8816,38.31731719806249
AFmUWfMm7I8BitnbheGx4A,starbucks-coffee-new-york-152,STARBUCKS COFFEE,https://s3-media4.fl.yelpcdn.com/bphoto/fr6c1w0WIfn8OnYw2uYSLA/o.jpg,False,https://www.yelp.com/biz/starbucks-coffee-new-york-152?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,46,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.805909, 'longitude': -73.954523}",['delivery'],$$,"{'address1': '2195 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2195 Frederick Douglass Blvd', 'New York, NY 10026']}",+12126621239,(212) 662-1239,1046.3572038971986
2Nwmd7-1d1rI6lb9QSSYYA,a-pasta-bar-new-york,A Pasta Bar,https://s3-media2.fl.yelpcdn.com/bphoto/4VDTeJrDb4PTdSiVLEeCag/o.jpg,False,https://www.yelp.com/biz/a-pasta-bar-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,475,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.72229, 'longitude': -74.00403}","['pickup', 'delivery']",$$$,"{'address1': '330 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['330 W Broadway', 'New York, NY 10013']}",+16467624056,(646) 762-4056,1426.715231568698
92YeYrURAMs9cxknx5RXgg,dunkin-new-york-35,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/cFpooR3T0bmGj8WaqRm4CQ/o.jpg,False,https://www.yelp.com/biz/dunkin-new-york-35?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,30,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.85032, 'longitude': -73.93729}",['delivery'],$,"{'address1': '728 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['728 W 181st St', 'New York, NY 10033']}",+12129239239,(212) 923-9239,325.8992415810934
lxQ-tzFmL1tmUqZUN-CSRQ,bozu-brooklyn,Bozu,https://s3-media1.fl.yelpcdn.com/bphoto/3ZIlayrH9KmN48uRuqAk4Q/o.jpg,False,https://www.yelp.com/biz/bozu-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,881,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7129, 'longitude': -73.95749}","['pickup', 'delivery']",$$,"{'address1': '296 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['296 Grand St', 'Brooklyn, NY 11211']}",+17183847770,(718) 384-7770,19.835272999117453
gh7PxZ_xkttCbkFRO2nOLg,nespresso-boutique-new-york-7,Nespresso Boutique,https://s3-media1.fl.yelpcdn.com/bphoto/R3NIXH1um0_prkoIRYiNEA/o.jpg,False,https://www.yelp.com/biz/nespresso-boutique-new-york-7?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,269,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 40.77313, 'longitude': -73.96426}",['delivery'],$$,"{'address1': '935 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['935 Madison Ave', 'New York, NY 10065']}",+18005621465,(800) 562-1465,15.583131133579412
xXJiSSpzUWY3H3lYuH-w8A,two-grandpas-pizza-mount-hope,Two Grandpa's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/kHzdf8GyUzOphgtVBLDgUQ/o.jpg,False,https://www.yelp.com/biz/two-grandpas-pizza-mount-hope?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,14,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.848163, 'longitude': -73.907608}","['pickup', 'delivery']",,"{'address1': '1839 Grand Concourse', 'address2': '', 'address3': '', 'city': 'Mount Hope', 'zip_code': '10453', 'country': 'US', 'state': 'NY', 'display_address': ['1839 Grand Concourse', 'Mount Hope, NY 10453']}",+13472697375,(347) 269-7375,30.7830202250959
v7mIzZtXgU4o1RPtPRoyZA,shake-shack-jamaica-4,Shake Shack,https://s3-media3.fl.yelpcdn.com/bphoto/-Kwb6dU_lRUWhROHzVwDvQ/o.jpg,False,https://www.yelp.com/biz/shake-shack-jamaica-4?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,642,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.642381900000046, 'longitude': -73.7832436756292}",[],$$,"{'address1': 'John F Kennedy International Airport', 'address2': '', 'address3': 'Terminal 4, Gate B23 & B37', 'city': 'Jamaica', 'zip_code': '11430', 'country': 'US', 'state': 'NY', 'display_address': ['John F Kennedy International Airport', 'Terminal 4, Gate B23 & B37', 'Jamaica, NY 11430']}",+17187514760,(718) 751-4760,784.5916683061216
p8AgZ2gvBNdriyy2j5cZNQ,nassau-bar-new-york,Nassau Bar,https://s3-media2.fl.yelpcdn.com/bphoto/mZ7j1RamdBPAYomdjj5H6g/o.jpg,False,https://www.yelp.com/biz/nassau-bar-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,60,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.7108603, 'longitude': -74.0069833}",[],$,"{'address1': '118 Nassau St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['118 Nassau St', 'New York, NY 10038']}",,,2.172843056734692
4viFuLuzVr8nM8-ws22Wfg,barcade-new-york-8,Barcade,https://s3-media1.fl.yelpcdn.com/bphoto/UrtdsZrjjXOdFzrnXgeCeA/o.jpg,False,https://www.yelp.com/biz/barcade-new-york-8?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,352,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 40.72923, 'longitude': -73.98948}","['delivery', 'pickup']",$$,"{'address1': ""6 St Mark's Pl"", 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': [""6 St Mark's Pl"", 'New York, NY 10003']}",+12123880522,(212) 388-0522,29.401297373262103
OijOkEDjBlIw7v9tbBTGVQ,lenz-delicatessen-new-york-39,Lenz Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/nCbvMXDsGMJWYsWRwW07fQ/o.jpg,False,https://www.yelp.com/biz/lenz-delicatessen-new-york-39?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,38,"[{'alias': 'delis', 'title': 'Delis'}]",3.5,"{'latitude': 40.7334702326849, 'longitude': -73.9768266677856}","['pickup', 'delivery']",$,"{'address1': '514 E 20th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['514 E 20th St', 'New York, NY 10009']}",+12129792859,(212) 979-2859,50.36471615660224
i_RcTEty-9EjszR5_7R8wg,atomic-wings-san-ramon-2,Atomic Wings,https://s3-media3.fl.yelpcdn.com/bphoto/kUogFcponcE1WbEu8NNg3w/o.jpg,False,https://www.yelp.com/biz/atomic-wings-san-ramon-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,83,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.73021, 'longitude': -121.93009}","['pickup', 'delivery']",$$,"{'address1': '9140 Alcosta Blvd', 'address2': 'Ste 1', 'address3': '', 'city': 'San Ramon', 'zip_code': '94583', 'country': 'US', 'state': 'CA', 'display_address': ['9140 Alcosta Blvd', 'Ste 1', 'San Ramon, CA 94583']}",+19252488140,(925) 248-8140,44665.255294908224
fJ-_6gvMkcYw0jiaMLEyTg,blaze-718-jamaican-and-american-restaurant-jamaica,Blaze 718 Jamaican & American Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/9urfskkyxetfc00LdTPBjQ/o.jpg,False,https://www.yelp.com/biz/blaze-718-jamaican-and-american-restaurant-jamaica?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,28,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,"{'latitude': 40.694696004567, 'longitude': -73.7899937108159}","['delivery', 'pickup']",,"{'address1': '109-10 Guy R Brewer Blvd', 'address2': '', 'address3': None, 'city': 'Jamaica', 'zip_code': '11433', 'country': 'US', 'state': 'NY', 'display_address': ['109-10 Guy R Brewer Blvd', 'Jamaica, NY 11433']}",+17184806671,(718) 480-6671,15.486773943727975
kctef59qqlzJNqAc1ZGEvg,the-capital-grille-new-york-6,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/WhjAwizhJTi53FuuoszR9Q/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-new-york-6?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA,896,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.7511718, 'longitude': -73.9748856}","['pickup', 'delivery']",$$$,"{'address1': '155 E 42nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['155 E 42nd St', 'New York, NY 10017']}",+12129532000,(212) 953-2000,1438.1031635210072
